,ad_acepercentage,ad_firstservepercentage,deuce_acepercentage,deuce_firstservepercentage,gender,opponent,player,surface,tournament
208,0.5,0.48,0.5,0.52,M,Kei Nishikori,Roger Federer,hard,aus
209,0.4,0.4392523364485981,0.6,0.5607476635514018,M,Roger Federer,Kei Nishikori,hard,aus
210,0.4,0.4696969696969697,0.6,0.5303030303030303,M,Andreas Seppi,Stan Wawrinka,hard,aus
211,0.3333333333333333,0.5476190476190477,0.6666666666666666,0.4523809523809524,M,Stan Wawrinka,Andreas Seppi,hard,aus
212,0.5625,0.48148148148148145,0.4375,0.5185185185185185,M,Daniel Evans,Jo Wilfried Tsonga,hard,aus
213,1.0,0.55,0.0,0.45,M,Jo Wilfried Tsonga,Daniel Evans,hard,aus
214,0.6428571428571429,0.5131578947368421,0.35714285714285715,0.4868421052631579,M,Rafael Nadal,Gael Monfils,hard,aus
215,0.5,0.47297297297297297,0.5,0.527027027027027,M,Gael Monfils,Rafael Nadal,hard,aus
216,0.625,0.48863636363636365,0.375,0.5113636363636364,M,Milos Raonic,Roberto Bautista Agut,hard,aus
217,0.4666666666666667,0.5068493150684932,0.5333333333333333,0.4931506849315068,M,Roberto Bautista Agut,Milos Raonic,hard,aus
218,0.5384615384615384,0.5324675324675324,0.46153846153846156,0.4675324675324675,M,David Goffin,Dominic Thiem,hard,aus
219,0.5333333333333333,0.5142857142857142,0.4666666666666667,0.4857142857142857,M,Dominic Thiem,David Goffin,hard,aus
220,0.42857142857142855,0.5277777777777778,0.5714285714285714,0.4722222222222222,M,Denis Istomin,Grigor Dimitrov,hard,aus
221,0.5,0.5068493150684932,0.5,0.4931506849315068,M,Grigor Dimitrov,Denis Istomin,hard,aus
222,0.6,0.5,0.4,0.5,M,Roger Federer,Mischa Zverev,hard,aus
223,0.5555555555555556,0.5,0.4444444444444444,0.5,M,Mischa Zverev,Roger Federer,hard,aus
224,0.75,0.4827586206896552,0.25,0.5172413793103449,M,Jo Wilfried Tsonga,Stan Wawrinka,hard,aus
225,0.42857142857142855,0.5,0.5714285714285714,0.5,M,Stan Wawrinka,Jo Wilfried Tsonga,hard,aus
226,0.5,0.5394736842105263,0.5,0.4605263157894737,M,Milos Raonic,Rafael Nadal,hard,aus
227,0.38461538461538464,0.4788732394366197,0.6153846153846154,0.5211267605633803,M,Rafael Nadal,Milos Raonic,hard,aus
228,0.6666666666666666,0.5454545454545454,0.3333333333333333,0.45454545454545453,M,Grigor Dimitrov,David Goffin,hard,aus
229,0.625,0.5081967213114754,0.375,0.4918032786885246,M,David Goffin,Grigor Dimitrov,hard,aus
230,0.45454545454545453,0.5697674418604651,0.5454545454545454,0.43023255813953487,M,Stan Wawrinka,Roger Federer,hard,aus
231,0.5555555555555556,0.4606741573033708,0.4444444444444444,0.5393258426966292,M,Roger Federer,Stan Wawrinka,hard,aus
232,0.625,0.5111111111111111,0.375,0.4888888888888889,M,Grigor Dimitrov,Rafael Nadal,hard,aus
233,0.4,0.5,0.6,0.5,M,Rafael Nadal,Grigor Dimitrov,hard,aus
234,0.631578947368421,0.5176470588235295,0.3684210526315789,0.4823529411764706,M,Rafael Nadal,Roger Federer,hard,aus
235,0.5,0.5,0.5,0.5,M,Roger Federer,Rafael Nadal,hard,aus
236,0.6666666666666666,0.52,0.3333333333333333,0.48,F,Lesia Tsurenko,Angelique Kerber,hard,aus
237,0.0,0.5454545454545454,0.0,0.45454545454545453,F,Angelique Kerber,Lesia Tsurenko,hard,aus
