,1st_ace_percentage,1st_serve_percentage,1st_velocity,2nd_velocity,ad_percentage,deuce_percentage,double_fault_percentage,gender,opponent,player,points_won,serve_win_percentage,surface,tournament
28,0.10144927536231885,0.6216216216216216,115.1159420289855,96.05263157894737,0.46835443037974683,0.5316455696202531,0.036036036036036036,M,Karen Khachanov,Yen Hsun Lu,118,0.7117117117117117,hard,us
29,0.1694915254237288,0.59,118.35593220338983,95.35135135135135,0.5081967213114754,0.4918032786885246,0.04,M,Yen Hsun Lu,Karen Khachanov,93,0.61,hard,us
30,0.1566265060240964,0.5763888888888888,110.03614457831326,92.7,0.5652173913043478,0.43478260869565216,0.006944444444444444,M,Hyeon Chung,Horacio Zeballos,142,0.6388888888888888,hard,us
31,0.18823529411764706,0.5944055944055944,113.49411764705883,94.83333333333333,0.5053763440860215,0.4946236559139785,0.06993006993006994,M,Horacio Zeballos,Hyeon Chung,145,0.6503496503496503,hard,us
32,0.16129032258064516,0.5688073394495413,114.40322580645162,93.71794871794872,0.5238095238095238,0.47619047619047616,0.07339449541284404,M,John Isner,Pierre Hugues Herbert,91,0.5779816513761468,hard,us
33,0.29577464788732394,0.71,125.11267605633803,103.89285714285714,0.4583333333333333,0.5416666666666666,0.01,M,Pierre Hugues Herbert,John Isner,118,0.72,hard,us
34,0.14,0.6172839506172839,115.92,101.35714285714286,0.5208333333333334,0.4791666666666667,0.037037037037037035,M,Jordan Thompson,Jack Sock,170,0.5925925925925926,hard,us
35,0.06306306306306306,0.6416184971098265,109.24324324324324,85.71153846153847,0.5050505050505051,0.494949494949495,0.057803468208092484,M,Jack Sock,Jordan Thompson,165,0.5722543352601156,hard,us
36,0.18072289156626506,0.5928571428571429,107.78313253012048,89.56,0.5180722891566265,0.4819277108433735,0.05,M,Gilles Muller,Bernard Tomic,114,0.5928571428571429,hard,us
37,0.49056603773584906,0.48623853211009177,110.67924528301887,98.72340425531915,0.44871794871794873,0.5512820512820513,0.08256880733944955,M,Bernard Tomic,Gilles Muller,135,0.7155963302752294,hard,us
38,0.43478260869565216,0.6216216216216216,123.32608695652173,107.70370370370371,0.4339622641509434,0.5660377358490566,0.013513513513513514,M,JC Aragone,Kevin Anderson,95,0.7162162162162162,hard,us
39,0.07547169811320754,0.6162790697674418,101.45283018867924,93.16129032258064,0.5227272727272727,0.4772727272727273,0.023255813953488372,M,Kevin Anderson,JC Aragone,65,0.5116279069767442,hard,us
40,0.024096385542168676,0.6058394160583942,109.57831325301204,90.31372549019608,0.4430379746835443,0.5569620253164557,0.021897810218978103,M,Alexander Zverev,Darian King,124,0.5766423357664233,hard,us
41,0.07042253521126761,0.568,123.33802816901408,95.34693877551021,0.5125,0.4875,0.04,M,Darian King,Alexander Zverev,138,0.64,hard,us
42,0.25,0.6582278481012658,118.67307692307692,88.52173913043478,0.47540983606557374,0.5245901639344263,0.05063291139240506,M,Marius Copil,Jo Wilfried Tsonga,104,0.7721518987341772,hard,us
43,0.1111111111111111,0.5192307692307693,125.61111111111111,105.37777777777778,0.47540983606557374,0.5245901639344263,0.04807692307692308,M,Jo Wilfried Tsonga,Marius Copil,79,0.5865384615384616,hard,us
44,0.13793103448275862,0.5043478260869565,100.46551724137932,76.86792452830188,0.48,0.52,0.034782608695652174,M,Steve Johnson,Nicolas Almagro,95,0.6521739130434783,hard,us
45,0.2909090909090909,0.5789473684210527,88.89090909090909,74.92307692307692,0.49333333333333335,0.5066666666666667,0.010526315789473684,M,Nicolas Almagro,Steve Johnson,115,0.7894736842105263,hard,us
46,0.046153846153846156,0.6842105263157895,109.61538461538461,81.93103448275862,0.515625,0.484375,0.010526315789473684,M,Robin Haase,Kyle Edmund,101,0.6736842105263158,hard,us
47,0.21666666666666667,0.6451612903225806,112.98333333333333,88.71428571428571,0.5,0.5,0.053763440860215055,M,Kyle Edmund,Robin Haase,87,0.6021505376344086,hard,us
48,0.1346153846153846,0.5842696629213483,115.75,98.97058823529412,0.5151515151515151,0.48484848484848486,0.033707865168539325,M,Ruben Bemelmans,Lucas Pouille,100,0.7415730337078652,hard,us
49,0.05263157894736842,0.6333333333333333,110.36842105263158,92.3,0.4642857142857143,0.5357142857142857,0.03333333333333333,M,Lucas Pouille,Ruben Bemelmans,79,0.6222222222222222,hard,us
50,0.15,0.6153846153846154,117.03333333333333,93.61764705882354,0.47413793103448276,0.5258620689655172,0.035897435897435895,M,Janko Tipsarevic,Thanasi Kokkinakis,165,0.5948717948717949,hard,us
51,0.10989010989010989,0.5796178343949044,112.75824175824175,90.7457627118644,0.4351851851851852,0.5648148148148148,0.044585987261146494,M,Thanasi Kokkinakis,Janko Tipsarevic,187,0.6878980891719745,hard,us
52,0.04,0.5725190839694656,111.62666666666667,88.42592592592592,0.5066666666666667,0.49333333333333335,0.015267175572519083,M,Marin Cilic,Tennys Sandgren,109,0.5725190839694656,hard,us
53,0.17857142857142858,0.5333333333333333,120.51785714285714,92.02127659574468,0.4647887323943662,0.5352112676056338,0.01904761904761905,M,Tennys Sandgren,Marin Cilic,127,0.6761904761904762,hard,us
54,0.09230769230769231,0.6132075471698113,115.04615384615384,95.84210526315789,0.5205479452054794,0.4794520547945205,0.02830188679245283,M,Taro Daniel,Rafael Nadal,126,0.6886792452830188,hard,us
55,0.04,0.635593220338983,109.90666666666667,91.54054054054055,0.49230769230769234,0.5076923076923077,0.05084745762711865,M,Rafael Nadal,Taro Daniel,98,0.5508474576271186,hard,us
56,0.038461538461538464,0.5864661654135338,109.26923076923077,82.82352941176471,0.48,0.52,0.03007518796992481,M,Leonardo Mayer,Yuichi Sugita,121,0.5639097744360902,hard,us
57,0.2597402597402597,0.616,119.71428571428571,103.17777777777778,0.46835443037974683,0.5316455696202531,0.024,M,Yuichi Sugita,Leonardo Mayer,137,0.632,hard,us
58,0.2,0.4411764705882353,114.84444444444445,89.7872340425532,0.4727272727272727,0.5272727272727272,0.09803921568627451,M,Viktor Troicki,Stefano Travaglia,80,0.5392156862745098,hard,us
59,0.25,0.5454545454545454,109.08333333333333,82.17647058823529,0.49206349206349204,0.5079365079365079,0.06818181818181818,M,Stefano Travaglia,Viktor Troicki,110,0.7159090909090909,hard,us
60,0.12727272727272726,0.5339805825242718,109.49090909090908,88.27272727272727,0.5068493150684932,0.4931506849315068,0.038834951456310676,M,Tomas Berdych,Alexandr Dolgopolov,129,0.7087378640776699,hard,us
61,0.13559322033898305,0.45038167938931295,118.37288135593221,95.66666666666667,0.48,0.52,0.0916030534351145,M,Alexandr Dolgopolov,Tomas Berdych,105,0.5725190839694656,hard,us
62,0.14,0.5649717514124294,103.84,83.7605633802817,0.576271186440678,0.423728813559322,0.03389830508474576,M,Guido Pella,David Goffin,174,0.6666666666666666,hard,us
63,0.14545454545454545,0.6043956043956044,109.66363636363636,85.44776119402985,0.49206349206349204,0.5079365079365079,0.027472527472527472,M,David Goffin,Guido Pella,185,0.6923076923076923,hard,us
64,0.07291666666666667,0.6233766233766234,98.91666666666667,84.59615384615384,0.5104166666666666,0.4895833333333333,0.03896103896103896,M,Gael Monfils,Donald Young,151,0.6233766233766234,hard,us
65,0.1927710843373494,0.538961038961039,103.89156626506023,96.98275862068965,0.5050505050505051,0.494949494949495,0.08441558441558442,M,Donald Young,Gael Monfils,157,0.6428571428571429,hard,us
66,0.09210526315789473,0.608,115.3157894736842,86.6086956521739,0.5,0.5,0.024,M,Grigor Dimitrov,Andrey Rublev,124,0.656,hard,us
67,0.16129032258064516,0.5904761904761905,116.5,92.28125,0.49206349206349204,0.5079365079365079,0.10476190476190476,M,Andrey Rublev,Grigor Dimitrov,106,0.6,hard,us
68,0.13793103448275862,0.6214285714285714,104.25287356321839,93.33333333333333,0.4631578947368421,0.5368421052631579,0.014285714285714285,M,Mikhail Youzhny,Roger Federer,174,0.6785714285714286,hard,us
